id;ligne;X;Y;nom;ville
1789;5 (Place d'Italie/Bobigny - Pablo Picasso);2.35572137338498;48.8314061535553;Place d'Italie;PARIS-13EME
1941;5 (Place d'Italie/Bobigny - Pablo Picasso);2.35815314107711;48.8357759721732;Campo-Formio;PARIS-13EME
1691;5 (Place d'Italie/Bobigny - Pablo Picasso);2.36140877914038;48.8395141857768;Saint-Marcel;PARIS-13EME
1838;5 (Place d'Italie/Bobigny - Pablo Picasso);2.36431304821499;48.8431055835176;Gare d'Austerlitz;PARIS-13EME
1743;5 (Place d'Italie/Bobigny - Pablo Picasso);2.36703563413483;48.8457951983436;Quai de la Rapee;PARIS-12EME
2000;5 (Place d'Italie/Bobigny - Pablo Picasso);2.36918060506559;48.8528417309667;Bastille;PARIS-04EME
1933;5 (Place d'Italie/Bobigny - Pablo Picasso);2.3709371333348;48.8565162145681;Breguet-Sabin;PARIS-11EME
1664;5 (Place d'Italie/Bobigny - Pablo Picasso);2.3720977804711;48.8608927535125;Richard-Lenoir;PARIS-11EME
1769;5 (Place d'Italie/Bobigny - Pablo Picasso);2.36867423637139;48.8645156235565;Oberkampf;PARIS-11EME
1679;5 (Place d'Italie/Bobigny - Pablo Picasso);2.36366959820676;48.8674860390566;Republique;PARIS-11EME
1859;5 (Place d'Italie/Bobigny - Pablo Picasso);2.36053788394075;48.8709749040173;Jacques-Bonsergent;PARIS-10EME
1841;5 (Place d'Italie/Bobigny - Pablo Picasso);2.35791867724751;48.8760613055252;Gare de l'Est (Verdun);PARIS-10EME
1842;5 (Place d'Italie/Bobigny - Pablo Picasso);2.35470307836603;48.8799654432891;Gare du Nord;PARIS-10EME
1627;5 (Place d'Italie/Bobigny - Pablo Picasso);2.3670850145355;48.88430478953;Stalingrad;PARIS-19EME
1861;5 (Place d'Italie/Bobigny - Pablo Picasso);2.37023181919226;48.8825437461168;Jaures;PARIS-19EME
1882;5 (Place d'Italie/Bobigny - Pablo Picasso);2.3795955531979;48.8850422338428;Laumiere;PARIS-19EME
1773;5 (Place d'Italie/Bobigny - Pablo Picasso);2.38602958795485;48.8869750227319;Ourcq;PARIS-19EME
1728;5 (Place d'Italie/Bobigny - Pablo Picasso);2.39146861403051;48.8883327364608;Porte de Pantin;PARIS-19EME
1853;5 (Place d'Italie/Bobigny - Pablo Picasso);2.40319741378238;48.8913165639098;Hoche;PANTIN
1912;5 (Place d'Italie/Bobigny - Pablo Picasso);2.41328568033304;48.893113981741;Eglise de Pantin;PANTIN
2011;5 (Place d'Italie/Bobigny - Pablo Picasso);2.42480187771966;48.8952689905167;Bobigny-Pantin (Raymond Queneau);BOBIGNY
2010;5 (Place d'Italie/Bobigny - Pablo Picasso);2.44962071744096;48.9069699442981;Bobigny-Pablo-Picasso;BOBIGNY
